customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
139442,0,37,Male,Unknown,High School,2,Retired,156075,High,$120K +,Tier 1,North,HNI,32,Online,Savings Only,6,Savings,Blue,32754.36,0,2,4,1,2477.0,2323.0,1.94,4,305.0,4,13,7,10,40,3660,59,0.928,1.107,34516.0,0,0,0,1,0,1,1,0,0,0,1,34516,1736.0,0.0,1,1,51613.0,1675.0,0,25.0,0,16,8,0.882,11,1,,1,63.2,1,0.229,0,0,0,4,1,7,1,0,4.8,83,3,1,2,0,0,0,113,0,Medium,Positive,13836,0.0,0.059,7969.0,24,0.1288,57.2
139443,0,42,Male,Married,High School,5,Business Owner,79027,Middle,$60K - $80K,Tier 3,South,Affluent,36,Online,Savings Only,2,Savings,Blue,19045.01,1,2,32,0,16834.0,11877.0,4.26,9,1235.83,8,11,5,5,135,14830,112,0.749,0.697,1750.0,1525,1,0,1,1,1,0,1,1,1,0,3275,3439.0,0.466,1,0,270849.0,9672.0,0,31.5,0,18,12,0.724,29,3,,0,48.1,1,0.877,1,3,0,3,3,0,0,0,4.2,-13,3,0,0,1,1,0,14,0,Low,Positive,8298,0.493,0.436,50068.0,30,1.4687,34.7
139444,0,43,Female,Married,High School,2,Salaried,24896,Low,Less than $40K,Tier 1,Central,Mass,29,Mobile App,Premium,4,Current,Blue,3566.02,1,1,10,0,44166.0,61674.0,4.19,5,434.92,10,19,12,6,58,5219,63,0.876,0.75,830.0,1786,1,0,1,0,0,0,1,0,1,0,2616,2747.0,0.683,1,2,0.0,0.0,0,1.0,0,19,11,0.787,7,0,3.1,1,60.3,1,0.729,2,3,0,4,2,0,0,0,5.0,23,5,1,3,1,0,0,74,0,Low,Positive,1959,0.608,0.575,130079.0,30,0.0,53.9
139445,0,57,Female,Divorced,Doctorate,2,Homemaker,55357,Middle,$40K - $60K,Tier 1,West,Mass,48,Online,Savings Only,2,Savings,Blue,18343.48,0,4,105,0,2040.0,2804.0,-7.13,9,1292.08,6,8,8,7,70,15505,113,0.643,0.687,2610.0,1678,1,0,1,0,0,0,0,1,1,0,4288,4502.0,0.391,1,0,0.0,0.0,0,7.3,0,13,10,0.793,32,0,,1,56.1,1,0.39,0,0,0,2,2,0,0,0,3.1,77,3,0,1,0,0,0,8,0,Not Aware,Neutral,5325,0.377,0.315,6181.0,23,0.0,46.2
139446,0,62,Male,Single,Graduate,2,Salaried,36086,Lower-Middle,Less than $40K,Tier 1,West,Affluent,48,Online,Savings Only,6,Current,Blue,9988.25,0,1,49,1,27594.0,22898.0,-11.21,5,295.5,5,13,9,12,109,3546,65,0.478,0.548,3831.0,2013,1,1,1,1,0,0,0,1,0,0,5844,2171.0,0.344,1,2,371078.0,12393.0,1,43.6,0,20,8,0.872,43,2,,1,63.1,1,0.526,0,0,0,3,2,6,1,0,3.7,46,7,2,5,2,0,0,44,0,Medium,Positive,3445,0.339,0.341,83015.0,28,4.1212,60.9
139447,0,46,Female,Unknown,Uneducated,2,Salaried,46569,Lower-Middle,$40K - $60K,Tier 3,Central,Affluent,35,Branch,Lending,6,Current,Blue,15105.71,1,4,23,0,12777.0,14766.0,-14.47,7,407.75,7,11,7,9,72,4893,93,0.971,0.824,4796.0,1349,1,1,1,0,1,0,0,0,1,0,6145,3699.0,0.22,1,1,39174.0,1849.0,0,44.8,0,18,10,0.794,8,1,4.1,0,48.9,1,0.297,2,4,0,3,1,0,1,0,3.4,20,5,0,4,3,0,0,2,0,High,Positive,3497,0.251,0.238,38943.0,28,0.4765,39.1
139448,0,46,Female,Married,Uneducated,4,Salaried,32906,Lower-Middle,Less than $40K,Tier 1,North,HNI,37,DSA,Premium,3,Current,Blue,7368.21,0,1,3,1,7380.0,7478.0,0.2,7,681.5,9,6,7,6,91,8178,91,0.835,0.596,2490.0,0,1,1,1,1,0,0,0,1,0,0,2490,2614.0,0.0,1,1,16052.0,618.0,1,56.1,0,28,11,0.679,10,1,,1,63.2,1,0.364,1,4,0,4,3,2,1,0,4.1,-13,4,0,2,0,0,0,6,1,Not Aware,Positive,2984,0.0,0.139,21727.0,39,0.2254,56.0
139449,1,61,Female,Divorced,Graduate,0,Self-Employed,30295,Lower-Middle,Less than $40K,Tier 2,North,Mass,36,Branch,Lending,2,Salary,Blue,2573.01,1,0,79,1,6151.0,4710.0,-3.74,3,238.33,1,11,4,6,110,2860,38,0.654,0.727,2125.0,0,1,0,1,0,0,0,0,1,0,0,2125,1255.0,0.0,0,4,0.0,0.0,0,56.4,0,6,4,0.955,8,2,,0,44.5,1,0.201,2,13,0,2,3,2,4,0,2.0,62,8,0,3,1,1,1,141,0,Low,Negative,2629,0.0,0.116,19094.0,10,0.0,36.7
139450,0,51,Female,Unknown,Unknown,2,Self-Employed,45968,Lower-Middle,$40K - $60K,Tier 2,West,Mass,44,Online,Premium,4,Salary,Blue,17497.02,1,1,19,0,12138.0,10697.0,-8.53,6,334.17,6,10,14,7,204,4010,75,0.742,0.786,3824.0,1665,1,0,1,1,0,0,1,1,1,1,5489,2477.0,0.303,1,1,164366.0,5620.0,0,38.0,1,26,5,0.838,12,1,4.4,1,62.0,1,0.565,1,1,0,2,4,0,3,0,3.9,70,6,0,2,1,0,0,202,0,Not Aware,Positive,3386,0.39,0.409,34859.0,31,1.4671,63.1
139451,1,59,Female,Married,Graduate,0,Salaried,24389,Low,Less than $40K,Tier 2,East,HNI,36,Branch,Lending,2,Savings,Blue,4125.92,0,0,33,1,3876.0,2794.0,8.98,3,166.0,5,10,10,2,115,1992,38,0.443,0.357,1708.0,0,1,1,1,0,0,0,1,1,1,0,1708,1256.0,0.0,1,2,0.0,0.0,0,43.2,0,15,4,0.815,1,3,3.3,0,49.5,1,0.057,4,12,1,3,2,1,4,1,2.0,-71,3,0,2,1,0,0,74,1,High,Negative,1900,0.008,0.055,11533.0,19,0.0,33.8
139452,0,45,Female,Married,Unknown,5,Retired,67207,Middle,Unknown,Tier 3,Central,Affluent,40,Mobile App,Savings Only,3,Salary,Blue,22001.84,0,0,57,1,11302.0,8301.0,3.0,7,388.33,3,11,10,7,79,4660,85,0.708,0.735,14728.0,0,1,0,1,1,0,0,0,0,0,0,14728,3470.0,0.0,0,0,69928.0,2570.0,1,48.2,1,17,9,0.903,5,1,3.3,1,69.1,1,0.771,1,11,0,3,2,5,2,0,2.8,92,6,1,4,1,0,0,106,0,Medium,Positive,5891,0.0,0.0,32572.0,26,0.4589,58.9
139453,0,39,Female,Married,Unknown,4,Salaried,33590,Lower-Middle,Less than $40K,Tier 3,South,Mass,31,Branch,Savings Only,6,Savings,Blue,5400.49,1,2,36,0,17820.0,17370.0,-4.55,3,170.0,4,9,9,10,47,2040,36,0.545,0.44,2890.0,0,1,0,1,0,0,0,0,0,1,0,2890,1369.0,0.0,1,2,0.0,0.0,0,35.4,0,11,9,0.875,6,1,,1,59.6,1,0.509,5,9,0,2,4,0,3,0,4.3,24,3,0,1,0,0,0,30,0,Not Aware,Positive,3081,0.017,0.125,52416.0,20,0.0,49.3
139454,0,36,Female,Unknown,Uneducated,3,Salaried,78721,Middle,Unknown,Tier 3,South,Mass,28,Online,Savings Only,5,Savings,Blue,16176.29,0,2,4,1,7835.0,5934.0,-14.56,8,397.42,6,12,9,11,97,4769,102,0.679,0.729,2884.0,2509,1,1,1,0,0,0,1,0,1,0,5393,2475.0,0.465,1,2,0.0,0.0,0,29.2,0,27,12,0.842,18,0,4.7,1,68.3,1,0.533,1,1,0,3,2,5,2,0,3.5,84,1,0,3,1,0,0,11,0,Not Aware,Neutral,7444,0.433,0.346,23669.0,39,0.0,66.1
139455,1,48,Female,Married,Unknown,2,Homemaker,46686,Lower-Middle,Unknown,Tier 2,North,Mass,38,Online,Savings Only,6,Savings,Blue,4148.55,1,0,24,0,5492.0,7318.0,20.93,2,203.83,5,14,11,6,89,2446,34,0.714,0.417,4382.0,0,1,0,1,0,1,0,0,1,0,0,4382,1686.0,0.0,0,1,26633.0,1276.0,3,64.5,0,14,8,0.861,24,1,,0,45.6,1,0.227,1,3,0,3,3,0,2,0,3.3,-26,3,0,4,4,1,0,12,0,High,Positive,3518,0.028,0.003,16253.0,22,0.328,37.2
139456,0,42,Female,Married,Uneducated,2,Salaried,85982,Upper-Middle,Unknown,Tier 1,North,HNI,32,Branch,Multi-Product,5,Current,Blue,14835.35,1,0,52,1,25600.0,34817.0,9.01,7,383.08,7,21,6,6,176,4597,89,0.718,0.679,4708.0,0,1,1,1,0,0,0,1,1,0,0,4708,2682.0,0.0,1,2,0.0,0.0,0,17.3,0,34,9,0.825,3,1,,0,58.8,1,0.563,0,0,0,0,3,2,2,0,3.0,4,3,0,0,0,0,0,45,0,Not Aware,Positive,8506,0.0,0.164,72482.0,43,0.0,48.4
139457,1,48,Female,Married,College,4,Salaried,26652,Low,Less than $40K,Tier 1,South,Mass,37,Branch,Lending,3,Savings,Blue,2896.74,0,0,171,0,11780.0,9722.0,-3.99,3,191.42,2,12,6,5,61,2297,44,0.657,0.63,1745.0,0,1,0,1,0,0,0,0,0,0,0,1745,1690.0,0.0,0,2,0.0,0.0,0,16.8,0,11,9,0.92,5,1,,0,47.0,1,0.241,4,6,0,2,3,0,5,1,3.8,-37,4,0,3,0,0,0,59,0,High,Negative,2167,0.062,0.026,32251.0,20,0.0,39.4
139458,0,51,Female,Married,High School,0,Self-Employed,18374,Low,Less than $40K,Tier 3,Central,Affluent,35,DSA,Savings Only,5,Savings,Blue,4487.08,1,2,16,1,12717.0,9467.0,2.93,5,300.58,6,12,6,5,112,3607,60,1.018,0.935,1317.0,1815,1,0,1,0,1,0,1,0,1,0,3132,1626.0,0.58,1,1,18790.0,472.0,0,60.4,1,18,12,0.793,20,1,,1,55.2,1,0.295,0,0,0,4,4,3,1,0,4.1,11,4,0,2,2,1,1,2,0,High,Positive,1266,0.541,0.526,36688.0,30,0.3083,48.1
139459,0,48,Male,Married,Graduate,4,Student,72003,Middle,$60K - $80K,Tier 3,East,Affluent,37,Online,Premium,2,Current,Blue,19428.34,1,1,17,1,15229.0,14156.0,-2.51,7,724.58,5,13,8,10,64,8695,95,0.771,0.583,18477.0,0,0,0,1,0,0,0,0,0,0,0,18477,6827.0,0.0,1,1,0.0,0.0,0,65.2,0,17,9,0.861,17,1,,0,49.8,1,0.471,1,1,0,1,1,8,1,0,3.7,8,2,0,3,1,0,0,78,0,Not Aware,Negative,6346,0.079,0.136,44613.0,26,0.0,42.5
139460,0,51,Male,Married,Graduate,0,Salaried,94663,Upper-Middle,$80K - $120K,Tier 1,South,Affluent,40,Branch,Lending,4,Savings,Blue,22289.03,0,0,3,1,10125.0,7616.0,-13.62,5,176.08,10,13,14,3,109,2113,60,0.904,0.875,7158.0,0,1,1,1,0,1,0,1,0,0,1,7158,1638.0,0.0,1,0,38697.0,978.0,0,14.8,0,15,11,0.75,4,1,5.0,1,56.1,1,0.423,4,3,0,3,2,5,2,0,4.7,83,3,1,2,1,0,0,43,0,Low,Positive,7850,0.0,0.024,30889.0,26,0.124,50.4
139461,0,51,Female,Married,Graduate,1,Salaried,42879,Lower-Middle,$40K - $60K,Tier 2,North,Affluent,43,Online,Multi-Product,2,Current,Blue,13688.77,0,0,26,1,16191.0,16442.0,-3.2,7,403.42,10,21,14,5,86,4841,88,0.712,0.725,444.0,1663,1,1,1,0,0,0,0,0,1,1,2107,2212.0,0.789,0,0,0.0,0.0,0,33.5,0,26,15,0.8,14,1,,1,64.2,1,0.166,2,1,0,3,2,4,0,0,3.8,100,3,0,2,0,0,0,74,0,Low,Positive,2840,0.7,0.648,48533.0,41,0.0,58.2
139462,0,44,Male,Single,College,3,Retired,67377,Middle,$60K - $80K,Tier 1,Central,Affluent,32,Branch,Lending,4,Savings,Silver,17077.03,0,1,16,1,8169.0,11312.0,10.91,2,136.25,4,17,10,9,47,1635,31,0.635,0.824,26976.0,1421,1,1,1,0,1,0,0,0,0,1,28397,1110.0,0.05,1,0,59095.0,1335.0,0,25.4,0,14,11,0.9,30,0,,1,57.2,1,0.446,2,4,0,3,3,5,2,0,3.9,15,1,0,1,1,1,0,85,0,Medium,Positive,5191,0.052,0.023,24532.0,25,0.2378,58.2
139463,0,51,Female,Single,High School,2,Salaried,37530,Lower-Middle,Less than $40K,Tier 2,South,Affluent,47,Online,Multi-Product,5,Savings,Blue,10536.95,0,1,48,1,11820.0,15034.0,2.14,6,376.0,8,18,10,10,80,4512,83,0.73,0.766,552.0,2517,1,0,1,0,0,0,1,0,0,0,3069,3222.0,0.82,0,1,0.0,0.0,0,22.4,0,21,10,0.826,9,1,4.2,1,63.2,1,0.584,0,0,0,2,3,7,4,0,4.2,42,2,0,0,1,0,0,54,0,Not Aware,Positive,3664,0.815,0.631,35871.0,31,0.0,59.7
139464,0,36,Female,Married,High School,4,Retired,30529,Lower-Middle,Less than $40K,Tier 2,South,Affluent,36,Branch,Multi-Product,4,Current,Blue,4832.68,1,3,19,1,7093.0,7569.0,4.58,4,154.58,3,9,8,13,51,1855,49,0.84,1.042,2699.0,1578,1,0,1,0,0,0,0,0,1,0,4277,881.0,0.369,1,2,0.0,0.0,0,22.7,0,22,14,0.909,20,0,,1,63.6,1,0.613,1,1,0,2,3,6,2,0,3.0,29,6,1,3,0,0,0,33,0,High,Neutral,2660,0.35,0.424,22054.0,36,0.0,57.9
139465,0,43,Male,Single,College,3,Salaried,98473,Upper-Middle,$80K - $120K,Tier 1,East,Affluent,34,Branch,Savings Only,2,Savings,Blue,31719.01,1,3,19,1,13199.0,11888.0,6.73,8,644.92,9,20,12,5,64,7739,106,0.611,0.472,4066.0,1324,1,0,1,0,1,1,0,1,1,0,5390,4814.0,0.246,1,0,12576.0,484.0,0,2.9,0,13,10,0.804,19,1,,0,50.0,1,0.268,0,0,0,3,2,2,2,0,1.7,46,5,0,0,2,0,0,228,0,Low,Positive,8617,0.183,0.322,39119.0,23,0.059,37.0
139466,0,31,Female,Married,Uneducated,0,Salaried,36008,Lower-Middle,Less than $40K,Tier 2,South,HNI,19,Referral,Lending,5,Savings,Blue,4565.61,0,0,6,1,8628.0,7481.0,5.39,4,200.92,9,11,13,5,96,2411,53,0.889,0.656,671.0,1699,1,0,1,1,1,1,0,0,0,1,2370,1501.0,0.717,0,1,89398.0,3462.0,0,61.2,0,15,8,0.763,23,2,,0,46.4,1,0.154,1,4,0,3,2,2,1,0,3.6,54,7,0,3,1,0,0,4,0,Medium,Neutral,3433,0.659,0.731,24626.0,23,1.1537,37.7
139467,0,55,Female,Single,Unknown,2,Salaried,32927,Lower-Middle,Less than $40K,Tier 1,West,Mass,36,Online,Multi-Product,3,Savings,Blue,5242.59,1,2,69,0,12612.0,15846.0,-11.11,6,352.75,6,15,9,7,111,4233,81,0.708,0.884,863.0,1023,0,0,1,1,0,0,0,1,0,0,1886,1854.0,0.542,1,5,105389.0,2119.0,0,24.6,0,25,10,0.838,15,1,,1,62.7,1,0.319,2,6,0,2,2,0,1,0,1.6,-25,1,0,2,1,0,0,48,0,Medium,Positive,2987,0.483,0.515,35563.0,35,0.7723,69.0
139468,1,41,Female,Married,Uneducated,3,Salaried,50390,Middle,$40K - $60K,Tier 2,West,Affluent,36,Mobile App,Multi-Product,1,Current,Blue,10787.59,0,1,24,0,4403.0,3325.0,7.44,3,152.42,1,9,8,3,110,1829,41,0.37,0.519,3606.0,0,1,1,1,1,0,1,0,0,1,1,3606,1454.0,0.0,0,3,125241.0,5710.0,0,86.0,0,20,7,0.952,11,2,,0,55.1,1,0.256,2,6,0,1,4,0,6,0,2.7,-43,5,0,3,2,1,0,22,0,Low,Negative,4246,0.025,0.06,13042.0,27,1.3598,54.9
139469,1,47,Male,Married,Graduate,2,Salaried,57680,Middle,$40K - $60K,Tier 3,Central,Affluent,30,Online,Savings Only,4,Salary,Blue,8700.81,1,0,13,0,3328.0,2679.0,-2.18,3,206.58,6,9,10,3,111,2479,46,0.874,0.533,1889.0,0,1,0,1,0,0,1,0,0,1,0,1889,1299.0,0.0,1,2,127580.0,3790.0,2,31.2,0,10,6,0.786,10,2,,1,51.5,1,0.19,1,4,0,3,2,0,5,0,1.8,9,5,0,2,0,1,1,273,0,High,Positive,5870,0.0,0.106,9635.0,16,0.7885,49.2
139470,0,46,Male,Married,Uneducated,3,Student,72228,Middle,$60K - $80K,Tier 3,South,Affluent,33,Mobile App,Lending,3,Current,Gold,13533.66,0,3,67,0,28021.0,27746.0,4.85,6,645.83,7,12,11,2,44,7750,82,0.772,0.608,33803.0,713,1,1,1,0,1,0,1,1,1,0,34516,5534.0,0.021,0,1,69309.0,2617.0,0,69.4,0,17,11,0.781,15,1,3.1,0,47.2,1,0.482,2,2,0,1,3,0,4,0,4.3,-31,5,0,3,1,1,0,65,1,Not Aware,Positive,6405,0.0,0.054,85627.0,28,0.4348,34.1
139471,0,40,Male,Unknown,High School,3,Salaried,71634,Middle,$60K - $80K,Tier 3,West,Affluent,36,DSA,Lending,4,Savings,Blue,12877.8,0,1,56,0,26099.0,35707.0,13.63,1,122.42,9,11,5,9,66,1469,23,0.708,1.091,1649.0,1975,1,0,1,0,0,0,1,0,1,0,3624,738.0,0.545,1,1,0.0,0.0,0,74.6,0,24,9,0.735,16,1,,1,61.0,1,0.613,2,3,0,3,1,0,2,0,3.7,64,5,0,1,0,0,0,4,0,Low,Positive,6251,0.423,0.403,80794.0,33,0.0,53.1
139472,0,53,Male,Married,High School,3,Salaried,66231,Middle,$60K - $80K,Tier 2,North,HNI,47,Online,Multi-Product,5,Savings,Blue,29491.98,1,1,8,1,8174.0,9629.0,-6.92,4,182.0,3,12,11,11,89,2184,53,0.776,0.828,1438.3,0,1,0,1,0,0,0,0,0,1,0,1438,1510.0,0.0,1,0,0.0,0.0,0,9.0,0,18,8,0.919,33,0,,1,61.3,1,0.401,2,1,0,7,2,4,2,0,2.6,59,3,0,5,0,0,0,219,0,Not Aware,Positive,4920,0.0,0.033,24737.0,26,0.0,60.3
139473,1,46,Female,Single,Graduate,3,Salaried,18000,Low,Less than $40K,Tier 3,East,Affluent,37,Mobile App,Multi-Product,1,Savings,Blue,3152.42,0,0,1,1,9825.0,13559.0,11.37,3,146.42,2,11,8,3,63,1757,44,0.35,0.467,1438.3,0,1,0,1,0,0,0,0,0,0,0,1438,1325.0,0.0,1,2,0.0,0.0,0,44.7,0,14,8,0.917,7,0,,0,52.2,1,0.46,2,3,1,1,4,0,2,0,2.1,-18,7,0,2,2,0,0,19,0,High,Negative,1200,0.005,0.08,28408.0,22,0.0,42.6
139474,0,39,Female,Single,Unknown,2,Salaried,43883,Lower-Middle,Less than $40K,Tier 1,Central,Mass,32,Referral,Multi-Product,2,NRE/NRO,Blue,6935.44,1,0,14,0,10799.0,8697.0,1.73,6,382.33,5,22,13,4,39,4588,77,0.796,0.791,1907.0,2418,1,0,1,0,0,0,1,0,0,0,4325,2010.0,0.559,0,1,0.0,0.0,0,80.0,0,23,9,0.886,17,1,3.5,0,53.8,1,0.383,1,1,0,4,2,0,1,0,4.4,-27,3,0,1,2,0,0,115,1,Not Aware,Neutral,4702,0.443,0.393,31291.0,32,0.0,49.2
139475,0,47,Female,Married,Graduate,4,Business Owner,29084,Low,Less than $40K,Tier 1,South,Mass,36,Online,Multi-Product,6,Savings,Blue,7730.45,1,1,14,0,16187.0,17415.0,7.42,6,446.92,2,16,14,5,32,5363,76,1.001,0.81,723.0,1455,1,1,1,0,0,0,0,0,0,0,2178,2287.0,0.668,1,2,0.0,0.0,0,66.6,0,16,14,0.946,24,1,4.7,1,68.0,1,0.482,0,0,0,2,4,0,3,0,4.8,17,4,1,1,2,0,0,11,0,Not Aware,Positive,2471,0.606,0.542,49151.0,30,0.0,53.0
139476,0,38,Female,Married,Graduate,2,Business Owner,22384,Low,Less than $40K,Tier 2,South,Affluent,32,Branch,Lending,5,Savings,Blue,3246.73,1,1,41,0,43533.0,31722.0,10.27,3,164.17,5,12,12,11,107,1970,40,1.065,0.818,4429.0,0,0,1,1,1,0,0,0,1,1,0,4429,1071.0,0.0,1,0,61003.0,2138.0,0,53.1,1,17,9,0.875,24,1,3.0,0,52.3,1,0.473,1,4,0,4,3,0,3,0,3.7,41,3,0,2,0,0,0,35,0,Low,Positive,1677,0.044,0.065,129056.0,26,1.1462,40.2
139477,0,47,Male,Single,High School,3,Salaried,75548,Middle,$60K - $80K,Tier 1,West,Mass,36,DSA,Multi-Product,4,Savings,Blue,26385.46,0,1,128,0,5527.0,6578.0,-7.42,3,165.33,9,16,4,9,114,1984,36,0.537,1.0,3762.0,1582,0,0,1,1,0,0,0,1,1,0,5344,1386.0,0.296,1,0,194914.0,8144.0,0,32.1,0,21,12,0.763,3,0,4.6,0,48.3,1,0.406,0,0,0,3,2,0,2,0,4.1,34,5,1,3,0,0,0,11,0,High,Positive,7302,0.253,0.328,15942.0,33,1.2936,38.0
139478,0,39,Female,Married,Uneducated,2,Salaried,30346,Lower-Middle,Less than $40K,Tier 2,West,Mass,30,Online,Multi-Product,3,Salary,Blue,5418.5,0,2,32,0,5830.0,5381.0,7.52,7,344.17,3,28,11,2,31,4130,87,0.645,0.706,2330.0,778,1,0,1,0,1,0,0,1,1,0,3108,3059.0,0.25,1,0,100169.0,4322.0,0,43.9,0,21,7,0.932,17,1,3.9,1,62.3,1,0.71,1,5,0,1,3,0,2,0,3.9,24,2,0,2,1,0,0,1,0,Low,Neutral,2636,0.131,0.353,17414.0,28,1.7091,64.0
139479,0,56,Female,Married,Graduate,1,Student,45359,Lower-Middle,Less than $40K,Tier 3,East,Affluent,51,Online,Multi-Product,3,Savings,Blue,21344.19,1,1,2,1,24363.0,20924.0,2.41,5,323.08,7,15,11,8,116,3877,70,0.798,0.556,1438.3,0,1,0,1,0,0,0,0,0,0,0,1438,1510.0,0.0,1,1,0.0,0.0,0,38.5,0,26,11,0.829,7,1,3.9,1,65.0,1,0.632,0,0,0,4,4,4,0,0,3.8,15,2,0,2,1,0,0,19,1,Low,Negative,4961,0.096,0.149,71278.0,37,0.0,59.6
139480,1,48,Male,Married,College,4,Retired,99575,Upper-Middle,$80K - $120K,Tier 2,South,HNI,44,Referral,Premium,2,Current,Blue,13518.99,1,0,240,1,3274.0,3253.0,0.38,4,627.25,6,9,7,7,105,7527,58,0.559,0.657,8075.0,1449,1,1,1,1,1,1,0,1,0,0,9524,4508.0,0.152,1,0,24016.0,717.0,0,21.1,1,12,6,0.793,13,1,3.9,1,55.6,1,0.371,4,15,1,0,3,1,1,1,4.6,-14,3,0,4,2,1,0,14,0,High,Negative,8845,0.132,0.283,10086.0,18,0.0864,49.0
139481,0,46,Male,Single,College,3,Salaried,62070,Middle,$60K - $80K,Tier 2,North,HNI,36,Mobile App,Multi-Product,4,Salary,Blue,12161.35,0,2,16,1,22331.0,26794.0,12.36,6,393.25,7,17,7,2,86,4719,73,0.551,0.738,834.0,787,1,1,1,0,0,0,0,1,0,1,1621,1702.0,0.486,1,1,0.0,0.0,0,35.7,0,27,6,0.788,10,0,3.6,1,67.5,1,0.534,4,1,0,3,3,4,0,0,5.0,23,2,0,3,1,0,0,29,0,High,Neutral,3991,0.502,0.55,66349.0,33,0.0,64.4
139482,0,49,Male,Married,Uneducated,2,Business Owner,107164,Upper-Middle,$80K - $120K,Tier 3,West,HNI,31,Mobile App,Savings Only,1,Savings,Blue,29723.34,1,1,10,1,9430.0,12439.0,9.44,8,740.67,5,12,8,7,168,8888,103,0.888,0.717,18217.0,2517,0,0,1,1,0,0,0,0,1,1,20734,5264.0,0.121,1,2,77844.0,1794.0,0,71.0,0,14,6,0.844,18,0,4.7,1,58.4,1,0.807,1,1,0,3,3,7,2,0,4.5,24,4,0,3,0,0,0,52,1,Medium,Positive,10495,0.12,0.184,28480.0,20,0.2009,58.0
139483,0,53,Female,Married,Unknown,3,Self-Employed,25238,Low,Less than $40K,Tier 3,Central,HNI,48,DSA,Savings Only,5,Current,Blue,7451.54,1,4,24,1,4042.0,4981.0,-2.81,6,339.0,8,24,9,8,56,4068,73,0.664,0.622,1657.0,0,1,1,1,1,1,0,0,1,0,1,1657,1740.0,0.0,1,0,26470.0,992.0,0,21.9,0,27,6,0.837,25,1,,1,64.9,1,0.652,0,0,0,2,2,4,2,0,3.9,37,4,0,0,1,0,0,78,0,Medium,Neutral,1999,0.0,0.03,12182.0,33,0.4717,59.0
139484,0,47,Female,Divorced,Unknown,4,Student,21434,Low,Less than $40K,Tier 1,North,Affluent,41,DSA,Multi-Product,6,Savings,Blue,6562.35,0,0,1,1,12808.0,13490.0,9.23,2,86.58,3,10,6,8,155,1039,24,0.508,0.263,1368.0,2114,1,0,1,1,0,1,1,0,1,0,3482,500.0,0.607,1,2,26870.0,915.0,0,16.8,0,23,6,0.889,15,1,4.6,1,68.3,1,0.416,0,0,0,0,3,3,0,0,3.7,48,6,0,2,1,0,0,302,1,Not Aware,Positive,1575,0.525,0.519,38849.0,29,0.5123,62.9
139485,0,29,Male,Married,High School,0,Salaried,51005,Middle,$40K - $60K,Tier 2,North,HNI,13,DSA,Multi-Product,4,Current,Blue,5631.92,1,3,36,1,8696.0,7469.0,10.0,4,204.08,2,14,4,6,49,2449,56,1.583,0.931,787.0,671,0,0,1,0,0,1,0,1,0,0,1458,1531.0,0.46,0,0,61476.0,1542.0,1,43.2,1,17,16,0.923,12,0,4.1,1,63.1,1,0.674,1,8,0,1,4,4,3,0,4.6,33,6,0,1,0,0,0,1,0,High,Negative,4374,0.425,0.44,25169.0,33,0.3628,54.1
139486,0,42,Male,Married,Graduate,4,Salaried,61434,Middle,$60K - $80K,Tier 3,South,HNI,28,Online,Multi-Product,5,Salary,Silver,14909.88,0,0,47,1,20530.0,25549.0,10.28,3,135.75,8,11,7,3,37,1629,38,0.637,0.727,27359.0,843,1,1,1,1,1,1,1,1,1,1,28202,789.0,0.03,1,0,90898.0,4394.0,0,35.4,0,20,11,0.724,12,1,,0,46.2,1,0.308,2,1,0,5,2,4,2,0,4.2,-17,1,0,0,1,0,0,8,1,High,Positive,3857,0.025,0.067,60050.0,31,0.8583,39.5
